id,timestamp,x,y,angle
0,1233,417,174,3.690618654
3,1266,363,273,2.222249
2,1266,339,237,0.079831
1,1266,376,211,3.969822654
0,1266,418,176,3.785094654
3,1299,363,272,2.186416
2,1299,339,236,0.05993
1,1299,377,213,3.962437654
0,1299,420,176,3.763009654
3,1333,364,272,2.150512
2,1333,339,235,0.029992
1,1333,375,215,3.898829654
0,1333,420,177,3.835052654
3,1366,366,275,2.092414
2,1366,338,234,6.213302
1,1366,374,216,3.962437654
0,1366,422,179,3.941074654
3,1399,364,272,2.142134
2,1399,339,231,0.029992
1,1399,374,216,3.976595654
0,1399,424,181,4.104944654
3,1433,363,270,2.172572
2,1433,339,231,0.03998
1,1433,372,215,3.912907654
0,1433,424,181,4.199454654
3,1466,363,270,2.150512
2,1466,339,231,0.03998
1,1466,372,215,3.891545654
0,1466,424,183,4.235349654
3,1499,363,270,2.186416
2,1499,339,230,0.191503
1,1499,372,215,3.912907654
0,1499,423,185,4.235349654
3,1533,363,270,2.186416
2,1533,339,230,0.171761
1,1533,372,215,3.891545654
0,1533,423,185,4.257669654
3,1566,362,269,2.164339
2,1566,343,229,0.191503
1,1566,370,215,3.919899654
0,1566,423,190,4.146421654
3,1599,362,268,2.142134
2,1599,343,228,0.171761
1,1599,370,215,3.948264654
0,1599,424,190,4.182173654
3,1633,361,268,2.074962
2,1633,343,228,0.140484
1,1633,369,215,3.898829654
0,1633,424,190,4.190770654
3,1666,362,266,2.05246
2,1666,343,228,0.161839
1,1666,369,215,3.898829654
0,1666,424,192,4.213042654
3,1699,362,266,2.061343
2,1699,343,228,0.140484
1,1699,369,216,3.870712654
0,1699,423,196,4.352440654
3,1733,362,266,2.061343
2,1733,343,228,0.161839
1,1733,369,216,3.863247654
0,1733,425,199,4.460146654
3,1766,359,262,1.984935
2,1766,343,228,0.140484
1,1766,369,216,3.884762654
0,1766,425,203,4.562017654
3,1799,359,256,1.895701
2,1799,343,229,0.171761
1,1799,369,216,3.863247654
0,1799,425,202,4.642502654
3,1833,356,253,1.883143
2,1833,343,228,0.11943
1,1833,373,213,3.749037654
0,1833,425,206,4.732386654
3,1866,357,261,2.047836
2,1866,341,229,6.182519
1,1866,376,214,3.983269654
0,1866,428,206,4.852871654
3,1899,355,256,1.917858
2,1899,344,229,6.223259
1,1899,377,213,3.955152654
0,1899,430,207,4.823046654
3,1933,354,256,1.876675
2,1933,343,227,0.029992
1,1933,377,213,3.934083654
0,1933,430,207,4.813057654
3,1966,354,248,1.949447
2,1966,348,228,0.010001
1,1966,377,213,3.976595654
0,1966,430,208,4.954940654
3,1999,354,248,1.971746
2,1999,348,229,1.00E-06
1,1999,377,213,3.941074654
0,1999,435,212,5.091039654
3,2033,354,248,1.980924
2,2033,351,228,0.03998
1,2033,377,213,3.962437654
0,2033,435,212,5.091039654
3,2066,352,248,1.971746
2,2066,351,232,0.079831
1,2066,378,212,4.046979654
0,2066,437,216,5.207699654
3,2099,352,248,1.895701
2,2099,351,231,1.00E-06
1,2099,378,211,4.032975654
0,2099,441,219,5.311563654
3,2133,352,248,1.958696
2,2133,351,232,0.029992
1,2133,378,211,4.018929654
0,2133,444,220,5.469624654
3,2166,353,247,1.844964
2,2166,354,231,0.010001
1,2166,378,211,4.132673654
0,2166,445,220,5.405847654
3,2199,353,246,1.701363
2,2199,353,231,0.029992
1,2199,378,211,4.127172654
0,2199,446,222,5.377798654
3,2233,353,245,1.671465
2,2233,354,231,1.00E-06
1,2233,378,211,4.104944654
0,2233,446,223,5.363841654
3,2266,353,245,1.651429
2,2266,354,232,0.04996
1,2266,378,211,4.090972654
0,2266,445,224,5.261413654
3,2299,353,255,2.299915
1,2299,378,211,4.118846654
0,2299,445,224,5.269929654
3,2333,353,255,2.292451
1,2333,378,212,4.082859654
0,2333,445,224,5.247662654
3,2366,359,261,2.462178
1,2366,378,212,4.060936654
0,2366,446,224,5.234006654
3,2399,357,258,2.419937
1,2399,378,212,4.090972654
0,2399,445,224,5.256221654
3,2433,357,258,2.334921
1,2433,378,212,4.082859654
0,2433,444,224,5.305931654
3,2466,357,257,2.405799
1,2466,378,212,4.046979654
0,2466,444,225,5.234006654
3,2499,357,257,2.412472
1,2499,378,212,4.046979654
0,2499,444,224,5.211735654
3,2533,356,257,2.39164
1,2533,378,212,4.054861654
0,2533,445,223,5.377798654
3,2566,356,257,2.349102
1,2566,379,211,4.004847654
0,2566,445,225,5.349937654
3,2599,356,257,2.320748
1,2599,378,211,3.983269654
0,2599,445,225,5.341918654
3,2633,354,256,2.292451
1,2633,378,209,3.948264654
0,2633,443,227,5.211735654
3,2666,357,252,1.844964
1,2666,378,209,3.905717654
0,2666,444,226,5.234006654
3,2699,357,252,1.832682
1,2699,377,209,3.884762654
0,2699,444,226,5.234006654
3,2733,357,252,1.844964
1,2733,377,208,3.740768654
0,2733,444,226,5.247662654
3,2766,357,251,1.80361
1,2766,377,208,3.749037654
0,2766,444,225,5.234006654
3,2799,355,250,1.742557
1,2799,377,209,3.793046654
0,2799,444,225,5.225323654
3,2833,353,249,1.681454
1,2833,377,208,3.763009654
0,2833,444,225,5.220451654
3,2866,353,249,1.651429
1,2866,380,209,3.898829654
0,2866,444,225,5.225323654
3,2899,353,249,1.671465
1,2899,380,209,3.856684654
0,2899,444,225,5.225323654
3,2933,353,249,1.681454
1,2933,381,209,3.835052654
0,2933,444,225,5.239015654
3,2966,354,258,1.641386
1,2966,381,209,3.856684654
0,2966,446,224,5.283726654
3,2999,353,257,1.661456
1,2999,380,206,3.856684654
0,2999,446,225,5.305931654
3,3033,353,257,1.631329
1,3033,382,204,3.926991654
0,3033,446,225,5.283726654
3,3066,352,257,1.580796
1,3066,383,203,4.004847654
0,3066,446,225,5.292104654
3,3099,352,258,1.570796
1,3099,383,203,4.032975654
0,3099,446,225,5.328008654
3,3133,358,269,1.138389
1,3133,382,203,4.004847654
0,3133,445,225,5.297605654
3,3166,354,254,1.681454
1,3166,383,203,4.018929654
0,3166,445,224,5.448181654
3,3199,354,254,1.651429
1,3199,382,203,3.948264654
0,3199,447,222,5.589725654
3,3233,355,254,1.681454
1,3233,382,203,3.919899654
0,3233,447,222,5.639683654
3,3266,355,262,1.994107
1,3266,382,203,3.976595654
0,3266,447,222,5.575642654
3,3299,356,266,2.05246
1,3299,384,203,3.863247654
0,3299,447,221,5.597454654
3,3333,356,266,2.074962
1,3333,385,200,3.898829654
0,3333,447,221,5.625656654
3,3366,356,265,2.083731
1,3366,385,200,3.849134654
0,3366,447,221,5.597454654
3,3399,358,270,1.640683
1,3399,384,199,3.813199654
0,3399,447,221,5.639683654
3,3433,355,261,1.580796
1,3433,384,198,3.791142654
0,3433,448,222,5.631731654
3,3466,355,257,1.560796
1,3466,385,198,3.813199654
0,3466,449,223,5.667564654
3,3499,359,267,1.328245
1,3499,385,198,3.849134654
0,3499,449,223,5.667564654
3,3533,359,268,1.245891
1,3533,386,196,3.877386654
0,3533,449,223,5.667564654
3,3566,357,270,1.102665
1,3566,387,195,3.870712654
0,3566,447,225,5.377798654
3,3599,357,267,1.138389
1,3599,387,195,3.863247654
0,3599,445,227,5.297605654
3,3633,359,268,1.182896
1,3633,387,195,3.877386654
0,3633,446,227,5.283726654
3,3666,359,268,1.233174
1,3666,387,194,3.777046654
0,3666,446,227,5.297605654
3,3699,356,257,1.550799
1,3699,390,194,3.898829654
0,3699,446,227,5.297605654
3,3733,356,253,1.600788
1,3733,389,194,3.841486654
0,3733,445,226,5.333804654
3,3766,356,249,1.690225
1,3766,389,193,3.663211654
0,3766,446,226,5.398117654
3,3799,359,257,2.070143
1,3799,390,193,3.712930654
0,3799,448,224,5.568092654
3,3833,359,249,1.895701
1,3833,390,193,3.749037654
0,3833,451,222,5.739351654
3,3866,358,242,1.69142
1,3866,390,192,3.791142654
0,3866,451,222,5.770249654
3,3899,360,255,1.287002
1,3899,391,192,3.735136654
0,3899,452,222,5.792637654
3,3933,358,255,1.044169
1,3933,391,192,3.821006654
0,3933,451,222,5.761565654
3,3966,356,257,1.125084
1,3966,391,192,3.835052654
0,3966,451,222,5.770249654
3,3999,357,257,1.102665
1,3999,392,191,3.863247654
0,3999,451,223,5.801520654
3,4033,357,257,1.021772
1,4033,391,191,3.835052654
0,4033,448,226,5.469624654
3,4066,358,257,0.963352
1,4066,390,191,3.835052654
0,4066,447,228,5.377798654
3,4099,357,256,1.021772
1,4099,391,192,3.813199654
0,4099,448,228,5.391802654
3,4133,359,257,1.169847
1,4133,391,192,3.807003654
0,4133,448,228,5.391802654
3,4166,357,258,1.147486
1,4166,391,192,3.813199654
0,4166,448,227,5.419930654
3,4199,356,255,1.420425
1,4199,391,192,3.835052654
0,4199,448,229,5.311563654
3,4233,356,257,0.98558
1,4233,391,192,3.821006654
0,4233,449,230,5.341918654
3,4266,354,250,1.490163
1,4266,392,192,3.841486654
0,4266,446,229,5.189428654
3,4299,358,257,0.899191
1,4299,390,192,3.813199654
0,4299,447,228,5.333804654
3,4333,358,257,0.927296
1,4333,390,192,3.835052654
0,4333,447,228,5.333804654
3,4366,359,257,0.899191
1,4366,390,192,3.813199654
0,4366,447,228,5.341918654
3,4399,355,255,0.913269
1,4399,391,192,3.791142654
0,4399,447,228,5.328008654
3,4433,355,255,0.841677
1,4433,392,192,3.754800654
0,4433,447,227,5.377798654
3,4466,354,248,1.179097
1,4466,392,192,3.799121654
0,4466,448,224,5.625656654
3,4499,353,251,1.102665
1,4499,392,192,3.777046654
0,4499,448,223,5.653654654
3,4533,352,252,1.08493
1,4533,392,192,3.799121654
0,4533,447,225,5.575642654
3,4566,351,250,0.999459
1,4566,392,192,3.785094654
0,4566,447,227,5.483501654
3,4599,351,250,0.977254
1,4599,390,191,3.699134654
0,4599,447,227,5.519059654
3,4633,350,250,1.013256
1,4633,389,191,3.735136654
0,4633,448,226,5.497786654
3,4666,350,250,1.013256
1,4666,391,193,3.835052654
0,4666,448,223,5.611578654
3,4699,350,249,1.021772
1,4699,391,192,3.821006654
0,4699,448,223,5.639683654
3,4733,351,250,0.94938
1,4733,391,193,3.835052654
0,4733,449,223,5.611578654
3,4766,352,252,0.771315
1,4766,391,192,3.821006654
0,4766,449,224,5.597454654
3,4799,354,249,1.066631
1,4799,391,193,3.849134654
0,4799,449,224,5.561529654
3,4833,350,250,0.820845
1,4833,391,193,3.849134654
0,4833,449,224,5.575642654
3,4866,350,250,0.835003
1,4866,391,193,3.856684654
0,4866,449,224,5.603770654
3,4899,348,253,0.820845
1,4899,391,193,3.821006654
0,4899,450,224,5.561529654
3,4933,350,247,1.021772
1,4933,391,193,3.849134654
0,4933,450,224,5.547391654
3,4966,351,253,1.147486
1,4966,391,193,3.863247654
0,4966,450,225,5.561529654
3,4999,351,254,1.116077
1,4999,391,193,3.835052654
0,4999,449,225,5.589725654
3,5033,356,250,1.169847
1,5033,391,193,3.863247654
0,5033,449,225,5.589725654
1,5066,391,193,3.856684654
0,5066,449,224,5.575642654
1,5099,391,193,3.835052654
0,5099,449,224,5.597454654
1,5133,391,193,3.870712654
0,5133,449,225,5.575642654
1,5166,391,193,3.884762654
0,5166,451,226,5.519059654
1,5199,391,193,3.891545654
0,5199,450,225,5.554064654
1,5233,391,193,3.898829654
0,5233,450,225,5.533232654
1,5266,393,192,4.046979654
0,5266,449,225,5.540014654
1,5299,394,192,4.054861654
0,5299,449,225,5.511870654
1,5333,394,192,4.046979654
0,5333,449,225,5.525947654
1,5366,394,192,4.018929654
0,5366,449,225,5.533232654
1,5399,394,192,4.004847654
0,5399,449,225,5.511870654
1,5433,393,191,3.962437654
0,5433,449,225,5.519059654
1,5466,393,191,3.941074654
0,5466,450,222,5.575642654
1,5499,395,190,4.032975654
0,5499,449,222,5.589725654
1,5533,395,190,4.032975654
0,5533,449,224,5.547391654
1,5566,395,190,4.032975654
0,5566,448,223,5.533232654
1,5599,395,190,4.011297654
0,5599,448,223,5.540014654
1,5633,395,190,4.025265654
0,5633,447,223,5.519059654
1,5666,396,190,4.046979654
0,5666,447,223,5.533232654
1,5699,396,190,4.025265654
0,5699,447,223,5.504878654
1,5733,399,192,4.118846654
0,5733,447,223,5.533232654
1,5766,399,192,4.118846654
0,5766,447,223,5.497786654
1,5799,399,192,4.132673654
0,5799,447,223,5.525947654
1,5833,399,192,4.118846654
0,5833,447,223,5.497786654
1,5866,399,192,4.132673654
0,5866,447,223,5.519059654
1,5899,399,192,4.132673654
0,5899,448,223,5.533232654
1,5933,399,192,4.132673654
0,5933,448,221,5.603770654
1,5966,399,192,4.132673654
0,5966,448,222,5.639683654
1,5999,399,192,4.132673654
0,5999,448,223,5.597454654
1,6033,399,193,4.090972654
0,6033,449,223,5.575642654
1,6066,400,193,4.104944654
0,6066,449,223,5.554064654
1,6099,400,191,4.190770654
0,6099,448,222,5.639683654
1,6133,400,191,4.177115654
0,6133,448,223,5.603770654
1,6166,400,191,4.154848654
0,6166,448,222,5.625656654
1,6199,400,191,4.190770654
0,6199,448,223,5.597454654
1,6233,400,191,4.190770654
0,6233,448,222,5.611578654
1,6266,400,191,4.213042654
0,6266,448,222,5.611578654
1,6299,400,191,4.213042654
0,6299,448,223,5.603770654
1,6333,400,191,4.213042654
0,6333,448,222,5.625656654
1,6366,400,191,4.190770654
0,6366,448,222,5.625656654
1,6399,400,191,4.226522654
0,6399,448,223,5.589725654
1,6433,400,191,4.213042654
0,6433,448,222,5.611578654
1,6466,400,190,4.226522654
0,6466,448,222,5.611578654
1,6499,400,190,4.199454654
0,6499,448,223,5.603770654
1,6533,400,190,4.190770654
0,6533,448,222,5.625656654
1,6566,400,190,4.213042654
0,6566,448,222,5.617774654
1,6599,400,190,4.226522654
0,6599,448,223,5.589725654
1,6633,400,190,4.190770654
0,6633,448,226,5.462340654
1,6666,401,191,4.235349654
0,6666,448,226,5.462340654
1,6699,401,192,4.311439654
0,6699,448,226,5.476513654
1,6733,401,192,4.343055654
0,6733,448,226,5.490694654
1,6766,401,192,4.298250654
0,6766,449,225,5.419930654
1,6799,401,192,4.333737654
0,6799,448,221,5.589725654
1,6833,401,192,4.343055654
0,6833,447,221,5.589725654
1,6866,402,192,4.343055654
0,6866,448,225,5.314164654
1,6899,402,192,4.374766654
0,6899,444,224,5.383994654
1,6933,403,191,4.396967654
0,6933,444,225,5.283726654
1,6966,402,192,4.374766654
0,6966,446,225,5.314164654
1,6999,403,191,4.396967654
0,6999,437,219,5.734159654
1,7033,403,191,4.406509654
0,7033,437,216,5.792637654
1,7066,403,191,4.469837654
0,7066,445,224,5.419930654
1,7099,403,191,4.491559654
0,7099,446,226,5.347841654
1,7133,403,191,4.479574654
0,7133,446,226,5.347841654
1,7166,403,191,4.469837654
0,7166,446,225,5.333804654
1,7199,403,191,4.450503654
0,7199,446,225,5.369916654
1,7233,404,191,4.583113654
0,7233,446,224,5.341918654
1,7266,404,191,4.562017654
0,7266,446,225,5.247662654
1,7299,404,191,4.552157654
0,7299,443,226,5.180520654
1,7333,404,191,4.583113654
0,7333,443,227,5.158100654
1,7366,403,194,4.712388654
0,7366,445,226,5.269929654
1,7399,403,194,4.722388654
0,7399,446,226,5.319833654
1,7433,403,194,4.722388654
0,7433,443,223,5.462340654
1,7466,403,194,4.732386654
0,7466,443,223,5.462340654
1,7499,405,194,4.752367654
0,7499,444,223,5.434043654
1,7533,404,195,4.722388654
0,7533,443,222,5.462340654
1,7566,405,193,4.841664654
0,7566,446,225,5.269929654
1,7599,405,193,4.862760654
0,7599,446,225,5.247662654
1,7633,406,195,4.831817654
0,7633,446,226,5.283726654
1,7666,406,195,4.821948654
0,7666,446,226,5.283726654
1,7699,406,193,4.841664654
0,7699,446,226,5.283726654
1,7733,406,193,4.872619654
0,7733,446,226,5.283726654
1,7766,406,193,4.852871654
0,7766,447,226,5.319833654
1,7799,406,193,4.894037654
0,7799,447,223,5.369916654
1,7833,406,193,4.862760654
0,7833,447,222,5.519059654
1,7866,406,193,4.841664654
0,7866,448,221,5.497786654
1,7899,408,194,4.974274654
0,7899,447,221,5.497786654
1,7933,411,194,5.040508654
0,7933,447,221,5.519059654
1,7966,411,194,5.050011654
0,7966,438,214,5.645635654
1,7999,410,194,5.027810654
0,7999,447,219,5.297605654
1,8033,408,194,4.954940654
0,8033,447,221,5.377798654
1,8066,408,194,4.923482654
0,8066,446,222,5.383994654
1,8099,408,194,4.903890654
0,8099,446,223,5.319833654
1,8133,406,194,4.974274654
0,8133,446,223,5.283726654
1,8166,407,194,4.954940654
0,8166,446,223,5.297605654
1,8199,408,194,4.925593654
0,8199,446,223,5.305931654
1,8233,408,194,4.903890654
0,8233,446,223,5.158100654
1,8266,408,194,4.925593654
0,8266,446,223,5.239015654
1,8299,407,194,4.945202654
0,8299,447,224,5.144796654
1,8333,409,194,4.996182654
0,8333,450,225,4.945202654
1,8366,408,194,5.050011654
0,8366,450,225,5.059450654
1,8399,408,194,5.027810654
0,8399,451,225,4.945202654
1,8433,408,194,5.050011654
0,8433,451,225,4.913706654
1,8466,408,194,5.040508654
0,8466,451,227,4.894037654
1,8499,408,194,5.059450654
0,8499,452,230,4.732386654
1,8533,408,194,5.081722654
0,8533,452,231,4.702388654
1,8566,408,193,5.037293654
0,8566,452,235,4.530739654
1,8599,408,193,5.072337654
0,8599,453,237,4.324488654
1,8633,408,194,5.104088654
0,8633,455,239,4.438221654
1,8666,409,194,5.122516654
0,8666,456,243,4.384268654
1,8699,409,194,5.144796654
0,8699,457,246,4.365327654
1,8733,409,194,5.180520654
0,8733,456,249,4.293156654
1,8766,409,194,5.180520654
0,8766,454,256,4.199454654
1,8799,409,194,5.189428654
0,8799,452,258,4.168556654
1,8833,409,193,5.202935654
0,8833,451,260,4.082859654
1,8866,409,193,5.202935654
0,8866,450,263,4.026659654
1,8899,409,194,5.167107654
0,8899,447,268,4.221842654
1,8933,409,195,5.158100654
0,8933,448,270,4.177115654
1,8966,408,194,5.081722654
0,8966,448,276,4.199454654
1,8999,408,194,5.018267654
0,8999,447,281,4.177115654
1,9033,408,194,5.018267654
0,9033,449,285,4.333737654
1,9066,408,194,5.005755654
0,9066,449,287,4.355951654
1,9099,408,194,4.954940654
0,9099,448,291,4.450503654
1,9133,407,194,4.884149654
0,9133,448,292,4.460146654
1,9166,407,194,4.894037654
0,9166,449,299,4.583113654
1,9199,407,194,4.874226654
0,9199,449,300,4.571906654
1,9233,408,195,4.833012654
0,9233,452,306,4.722388654
1,9266,408,194,4.852871654
0,9266,453,307,4.864271654
1,9299,408,195,4.842955654
0,9299,454,311,5.189428654
1,9333,408,195,4.702388654
0,9333,459,314,5.319833654
1,9366,407,195,4.722388654
0,9366,463,313,5.448181654
1,9399,408,196,4.672006654
0,9399,463,315,5.597454654
1,9433,408,196,4.682094654
0,9433,468,317,5.575642654
1,9466,408,196,4.702388654
0,9466,468,317,5.661768654
1,9499,407,196,4.742380654
0,9499,470,318,5.703468654
1,9533,408,196,4.702388654
0,9533,472,319,5.792637654
1,9566,407,199,4.722388654
0,9566,479,321,5.891484654
1,9599,408,200,4.672006654
0,9599,483,318,6.062355654
1,9633,408,200,4.662430654
0,9633,487,318,6.091682654
1,9666,408,202,4.682397654
0,9666,487,317,6.152617654
1,9699,406,203,4.602829654
0,9699,491,317,6.173624654
1,9733,406,202,4.622630654
0,9733,495,317,6.193425654
1,9766,406,202,4.602829654
0,9766,502,318,6.223255654
1,9799,406,202,4.571906654
0,9799,503,318,6.213297654
1,9833,406,203,4.602829654
0,9833,507,317,6.203353654
1,9866,406,204,4.450503654
0,9866,511,315,0.029989346
1,9899,405,203,4.355951654
0,9899,518,309,0.240169346
1,9933,405,206,4.289078654
0,9933,522,308,0.261883346
1,9966,405,206,4.266676654
0,9966,522,308,0.252240346
1,9999,404,207,4.289078654
0,9999,522,307,0.302883346
1,10033,404,207,4.279981654
0,10033,525,305,0.454717346
1,10066,404,207,4.289078654
0,10066,525,305,0.432405346
1,10099,403,206,4.177115654
0,10099,525,305,0.454717346
1,10133,404,208,4.257669654
0,10133,527,304,0.441427346
1,10166,405,210,4.230725654
0,10166,527,304,0.302883346
1,10199,405,209,4.194496654
0,10199,530,305,0.171758346
1,10233,405,209,4.208223654
0,10233,529,306,0.120622346
1,10266,405,210,4.208223654
0,10266,529,308,6.233225654
1,10299,405,210,4.221842654
0,10299,531,312,6.081866654
1,10333,405,210,4.208223654
0,10333,536,315,5.891484654
1,10366,405,210,4.221842654
0,10366,540,319,5.739351654
1,10399,405,210,4.208223654
0,10399,540,321,5.625656654
1,10433,405,210,4.208223654
0,10433,543,329,5.476513654
1,10466,405,210,4.185761654
0,10466,545,333,5.426479654
1,10499,405,210,4.185761654
0,10499,553,338,5.319833654
1,10533,406,209,4.221842654
0,10533,556,341,5.347841654
1,10566,406,210,4.177115654
0,10566,561,348,5.454955654
1,10599,406,210,4.199454654
0,10599,561,348,5.476513654
1,10633,405,210,4.127172654
0,10633,566,355,5.519059654
1,10666,405,210,4.221842654
0,10666,567,358,5.547391654
1,10699,405,210,4.244257654
0,10699,573,361,5.611578654
1,10733,406,211,4.253245654
0,10733,577,360,5.775121654
1,10766,407,209,4.230725654
0,10766,581,362,5.837471654
3,10799,370,240,0.293368
1,10799,407,209,4.235349654
0,10799,582,364,5.859873654
3,10833,370,239,0.347063
1,10833,407,209,4.257669654
0,10833,588,366,5.904533654
3,10866,371,238,0.365748
1,10866,407,209,4.244257654
0,10866,592,366,5.936122654
3,10899,371,237,0.365748
1,10899,409,208,4.275761654
0,10899,591,367,6.060152654
3,10933,370,237,0.347063
1,10933,409,208,4.311439654
0,10933,592,368,6.091682654
3,10966,370,237,0.365748
1,10966,409,209,4.311439654
0,10966,596,368,6.101535654
3,10999,370,237,0.365748
1,10999,408,209,4.208223654
0,10999,602,368,6.273184654
3,11033,371,237,0.324906
1,11033,408,208,4.163364654
0,11033,603,368,0.009998346
3,11066,371,236,0.45472
1,11066,408,208,4.110613654
0,11066,611,368,0.049957346
3,11099,372,233,0.521619
1,11099,408,208,4.141051654
0,11099,611,368,0.029989346
3,11133,373,232,0.54042
1,11133,409,208,4.154848654
0,11133,622,361,0.230520346
3,11166,372,232,0.562869
1,11166,409,208,4.163364654
0,11166,622,361,0.252240346
3,11199,373,232,0.535275
1,11199,409,208,4.163364654
0,11199,626,360,0.324903346
3,11233,373,231,0.526628
1,11233,403,209,3.955152654
0,11233,634,355,0.378649346
3,11266,375,231,0.535275
1,11266,403,210,3.934083654
0,11266,635,355,0.356435346
3,11299,375,231,0.512936
1,11299,404,210,3.962437654
0,11299,637,356,0.305877346
3,11333,380,243,0.512936
10,11333,352,240,3.181572654
1,11333,404,210,3.934083654
0,11333,637,356,0.305877346
3,11366,379,242,0.512936
10,11366,351,241,3.211479654
1,11366,404,210,3.955152654
0,11366,638,354,0.232812346
1,11399,408,208,4.032975654
0,11399,638,353,0.242549346
3,11400,379,242,0.512936
10,11400,352,244,3.211479654
3,11433,379,242,0.512936
10,11433,352,245,3.211479654
1,11433,408,208,4.046979654
0,11433,638,354,0.119427346
3,11466,381,244,0.512936
10,11466,352,246,3.211479654
1,11466,408,208,4.076936654
0,11466,638,354,0.089756346
10,11499,357,248,4.235349654
1,11499,408,208,4.046979654
0,11499,638,354,0.109558346
3,11500,381,243,0.512936
3,11533,381,245,0.512936
10,11533,355,253,4.343055654
1,11533,407,209,4.046979654
0,11533,637,356,6.273184654
3,11566,381,245,0.512936
10,11566,358,254,4.562017654
1,11566,407,209,4.054861654
0,11566,633,356,6.243205654
10,11599,353,253,4.208223654
1,11599,407,210,4.054861654
0,11599,627,358,6.050370654
3,11600,381,245,0.512936
3,11633,381,245,0.512936
10,11633,355,252,4.355951654
1,11633,407,210,4.076936654
0,11633,625,363,5.792637654
3,11666,381,245,0.512936
10,11666,358,249,4.004847654
1,11666,407,210,4.090972654
0,11666,625,363,5.756557654
10,11699,352,252,4.221842654
1,11699,407,210,4.068888654
0,11699,623,365,5.681408654
3,11700,381,245,0.512936
3,11733,381,245,0.512936
10,11733,352,252,4.146421654
1,11733,407,210,4.090972654
0,11733,622,367,5.617774654
3,11766,381,245,0.512936
10,11766,352,255,4.177115654
1,11766,407,210,4.068888654
0,11766,617,374,5.189428654
10,11799,351,255,4.040783654
1,11799,406,210,4.104944654
0,11799,616,376,4.852871654
3,11800,381,245,0.512936
3,11833,383,247,0.512936
10,11833,351,255,4.104944654
1,11833,406,211,4.127172654
0,11833,614,383,4.511071654
3,11866,385,249,0.512936
10,11866,350,256,4.040783654
1,11866,407,210,4.168556654
0,11866,606,384,4.177115654
3,11899,388,241,2.025515
10,11899,350,260,4.104944654
1,11899,409,207,4.190770654
0,11899,605,386,4.090972654
3,11933,388,243,2.164339
10,11933,349,262,4.012496654
1,11933,409,207,4.195693654
0,11933,600,390,4.046979654
3,11966,390,243,2.292451
10,11966,349,261,3.912907654
1,11966,409,207,4.204326654
0,11966,598,393,3.948264654
3,11999,389,243,2.264255
10,11999,347,261,3.870712654
1,11999,409,207,4.204326654
0,11999,598,394,3.948264654
3,12033,389,243,2.292451
10,12033,347,260,3.898829654
1,12033,408,208,4.132673654
0,12033,592,401,3.969219654
3,12066,389,243,2.306589
10,12066,346,263,3.785094654
1,12066,408,208,4.168556654
0,12066,591,403,3.990734654
3,12099,389,243,2.278338
10,12099,346,263,3.771123654
1,12099,408,209,4.132673654
0,12099,589,407,4.032975654
3,12133,389,243,2.292451
10,12133,344,264,3.749037654
1,12133,408,209,4.096769654
0,12133,585,411,4.054861654
3,12166,389,245,2.306589
10,12166,340,264,3.712930654
1,12166,408,209,4.132673654
0,12166,583,421,4.127172654
3,12199,389,245,2.328032
10,12199,340,264,3.685425654
1,12199,408,209,4.146421654
0,12199,583,423,4.190770654
3,12233,389,245,2.39164
10,12233,338,265,3.654528654
1,12233,410,209,4.177115654
0,12233,581,424,4.163364654
3,12266,389,245,2.412472
10,12266,338,265,3.649656654
1,12266,410,209,4.185761654
0,12266,581,424,4.221842654
3,12299,389,244,2.440501
10,12299,337,267,3.663211654
1,12299,410,209,4.177115654
0,12299,582,430,4.333737654
3,12333,389,245,2.412472
10,12333,334,268,3.587305654
1,12333,410,208,4.213042654
0,12333,582,430,4.333737654
3,12366,387,244,2.454468
10,12366,330,268,3.649656654
1,12366,409,208,4.185761654
0,12366,582,430,4.346641654
3,12399,387,244,2.454468
10,12399,328,269,3.618633654
1,12399,408,209,4.244257654
0,12399,582,430,4.333737654
3,12433,387,244,2.448133
10,12433,326,272,3.605241654
1,12433,408,209,4.266676654
0,12433,581,430,4.365327654
3,12466,387,244,2.490139
10,12466,321,275,3.520244654
1,12466,409,207,4.235349654
0,12466,581,430,4.324488654
3,12499,386,243,2.695879
10,12499,321,276,3.538672654
1,12499,409,208,4.257669654
0,12499,581,427,4.346641654
3,12533,386,242,2.749892
10,12533,321,277,3.560825654
1,12533,409,208,4.257669654
0,12533,582,427,4.324488654
3,12566,384,241,2.816686
10,12566,317,279,3.583022654
1,12566,409,208,4.257669654
0,12566,582,427,4.289078654
3,12599,383,241,2.857797
10,12599,316,279,3.551720654
1,12599,409,208,4.266676654
0,12599,582,427,4.275761654
3,12633,384,242,2.920763
10,12633,315,280,3.574001654
1,12633,410,208,4.177115654
0,12633,579,425,3.983269654
3,12666,384,242,2.89904
10,12666,313,284,3.542543654
1,12666,409,208,4.163364654
0,12666,578,421,3.842684654
3,12699,384,242,2.920763
10,12699,307,288,3.654528654
1,12699,409,208,4.141051654
0,12699,576,420,3.676867654
3,12733,383,242,2.89904
10,12733,304,288,3.645759654
1,12733,410,207,4.190770654
0,12733,578,418,3.632140654
3,12766,383,242,2.91107
10,12766,303,288,3.668220654
1,12766,410,207,4.199454654
0,12766,577,416,3.520244654
3,12799,382,242,3.012316
10,12799,303,288,3.668220654
1,12799,410,207,4.185761654
